listing_id,date,price
8343,2020-02-13,640
8343,2020-02-14,640
8343,2020-02-15,640
8343,2020-02-16,640
8343,2020-02-17,640
8343,2020-02-18,640
8343,2020-02-19,640
8343,2020-02-20,640
8343,2020-02-21,640
8343,2020-02-22,640
8343,2020-02-23,640
8343,2020-02-24,640
8343,2020-02-25,640
8343,2020-02-26,640
8343,2020-02-27,640
8343,2020-02-28,640
8343,2020-02-29,640
8343,2020-03-01,640
8343,2020-03-02,640
8343,2020-03-03,640
8343,2020-03-04,640
8343,2020-03-05,640
8490,2019-03-07,120
8490,2019-03-08,120
8490,2019-03-09,120
8490,2019-03-10,120
8490,2019-03-11,120
8490,2019-03-12,120
8490,2019-03-13,120
8490,2019-03-14,120
8490,2019-03-15,120
8490,2019-03-16,120
8490,2019-03-17,120
8490,2019-03-18,120
8490,2019-03-19,120
8490,2019-03-20,120
8490,2019-03-21,120
8490,2019-03-22,120
8490,2019-03-23,120
8490,2019-03-24,120
8490,2019-03-25,120
8490,2019-03-26,120
8490,2019-03-27,120
8490,2019-03-28,120
8490,2019-03-29,120
8490,2019-03-30,120
8490,2019-03-31,120
8490,2019-04-01,120
8490,2019-04-02,120
8490,2019-04-03,120
8490,2019-04-04,120
8490,2019-04-05,120
8490,2019-04-06,120
8490,2019-04-07,120
8490,2019-04-08,120
8490,2019-04-09,120
8490,2019-04-10,120
8490,2019-04-11,120
22911,2019-06-12,95
22911,2019-06-13,95
22911,2019-06-14,95
22911,2019-06-15,95
22911,2019-06-16,95
22911,2019-06-17,95
22911,2019-06-18,95
22911,2019-06-19,95
22911,2019-06-20,95
22911,2019-06-21,95
22911,2019-06-22,95
22911,2019-06-23,95
22911,2019-06-24,95
22911,2019-06-25,95
22911,2019-06-26,95
22911,2019-06-27,95
22911,2019-06-28,95
22911,2019-06-29,95
22911,2019-06-30,135
22911,2019-07-01,95
22911,2019-07-02,95
22911,2019-07-03,95
22911,2019-07-04,95
22911,2019-07-05,95
22911,2019-07-06,95
22911,2019-07-07,95
22911,2019-07-08,95
22911,2019-07-09,95
22911,2019-07-10,95
22911,2019-07-11,95
22911,2019-07-12,96
22911,2019-07-13,98
22911,2019-07-14,98
22911,2019-07-15,98
22911,2019-07-16,100
22911,2019-07-17,101
22911,2019-07-18,103
22911,2019-07-19,107
22911,2019-07-20,108
22911,2019-07-21,108
22911,2019-07-22,108
22911,2019-07-23,110
22911,2019-07-24,111
22911,2019-07-25,113
22911,2019-07-26,118
22911,2019-07-27,120
22911,2019-07-28,118
22911,2019-07-29,119
22911,2019-07-30,120
22911,2019-07-31,122
22911,2019-08-01,123
22911,2019-08-02,129
22911,2019-08-03,131
22911,2019-08-04,127
22911,2019-08-05,126
22911,2019-08-06,126
22911,2019-08-07,126
22911,2019-08-08,126
22911,2019-08-09,131
22911,2019-08-10,131
22911,2019-08-11,127
22911,2019-08-12,127
22911,2019-08-13,127
22911,2019-08-14,127
22911,2019-08-15,127
22911,2019-08-16,132
22911,2019-08-17,132
22911,2019-08-18,128
22911,2019-08-19,128
22911,2019-08-20,128
22911,2019-08-21,128
22911,2019-08-22,128
22911,2019-08-23,133
22911,2019-08-24,133
22911,2019-08-25,129
22911,2019-08-26,129
22911,2019-08-27,129
22911,2019-08-28,129
22911,2019-08-29,129
22911,2019-08-30,134
22911,2019-08-31,134
22911,2019-09-01,130
22911,2019-09-02,130
22911,2019-09-03,130
22911,2019-09-04,130
22911,2019-09-05,130
22911,2019-09-06,135
22911,2019-09-07,135
22911,2019-09-08,131
22911,2019-09-09,130
22911,2019-09-10,131
22911,2019-09-11,131
22911,2019-09-12,131
22911,2019-09-13,136
22911,2019-09-14,136
22911,2019-09-15,131
22911,2019-09-16,131
22911,2019-09-17,131
22911,2019-09-18,131
22911,2019-09-19,131
22911,2019-09-20,136
22911,2019-09-21,136
22911,2019-09-22,132
22911,2019-09-23,132
22911,2019-09-24,132
22911,2019-09-25,132
22911,2019-09-26,132
43957,2019-03-08,45
43957,2019-03-09,45
43957,2019-03-10,45
43957,2019-03-11,45
43957,2019-03-12,45
43957,2019-03-13,45
22911,2019-09-27,137
22911,2019-09-28,137
22911,2019-09-29,132
22911,2019-09-30,132
22911,2019-10-01,132
22911,2019-10-02,132
22911,2019-10-03,132
22911,2019-10-04,137
22911,2019-10-05,137
22911,2019-10-06,132
22911,2019-10-07,132
22911,2019-10-08,132
22911,2019-10-09,132
22911,2019-10-10,132
22911,2019-10-11,137
22911,2019-10-12,137
22911,2019-10-13,132
22911,2019-10-14,132
22911,2019-10-15,132
22911,2019-10-16,132
22911,2019-10-17,132
22911,2019-10-18,137
22911,2019-10-19,137
22911,2019-10-20,132
22911,2019-10-21,132
22911,2019-10-22,132
22911,2019-10-23,132
22911,2019-10-24,132
22911,2019-10-25,137
22911,2019-10-26,137
22911,2019-10-27,132
22911,2019-10-28,132
22911,2019-10-29,132
22911,2019-10-30,132
22911,2019-10-31,132
22911,2019-11-01,137
22911,2019-11-02,137
22911,2019-11-03,132
22911,2019-11-04,132
22911,2019-11-05,132
22911,2019-11-06,132
22911,2019-11-07,132
22911,2019-11-08,137
22911,2019-11-09,137
22911,2019-11-10,132
22911,2019-11-11,132
22911,2019-11-12,132
22911,2019-11-13,132
22911,2019-11-14,132
22911,2019-11-15,137
22911,2019-11-16,137
22911,2019-11-17,132
22911,2019-11-18,132
22911,2019-11-19,132
22911,2019-11-20,132
22911,2019-11-21,132
22911,2019-11-22,137
22911,2019-11-23,137
22911,2019-11-24,132
22911,2019-11-25,132
22911,2019-11-26,132
22911,2019-11-27,132
22911,2019-11-28,132
22911,2019-11-29,137
22911,2019-11-30,137
22911,2019-12-01,132
22911,2019-12-02,132
22911,2019-12-03,132
22911,2019-12-04,132
22911,2019-12-05,132
22911,2019-12-06,137
22911,2019-12-07,137
22911,2019-12-08,132
22911,2019-12-09,132
22911,2019-12-10,132
22911,2019-12-11,132
22911,2019-12-12,132
22911,2019-12-13,137
22911,2019-12-14,137
22911,2019-12-15,132
22911,2019-12-16,132
22911,2019-12-17,132
22911,2019-12-18,132
22911,2019-12-19,132
22911,2019-12-20,137
22911,2019-12-21,137
22911,2019-12-22,132
22911,2019-12-23,132
22911,2019-12-24,132
22911,2019-12-25,132
22911,2019-12-26,132
22911,2019-12-27,137
22911,2019-12-28,137
22911,2019-12-29,132
22911,2019-12-30,132
22911,2019-12-31,132
22911,2020-01-01,132
22911,2020-01-02,132
22911,2020-01-03,137
22911,2020-01-04,137
22911,2020-01-05,132
22911,2020-01-06,132
22911,2020-01-07,132
22911,2020-01-08,132
22911,2020-01-09,132
22911,2020-01-10,137
22911,2020-01-11,137
8490,2019-04-12,120
8490,2019-04-13,120
8490,2019-04-14,120
8490,2019-04-15,120
8490,2019-04-16,120
8490,2019-04-17,120
8490,2019-04-18,120
8490,2019-04-19,120
8490,2019-04-20,120
8490,2019-04-21,120
8490,2019-04-22,120
8490,2019-04-23,120
8490,2019-04-24,120
8490,2019-04-25,120
8490,2019-04-26,120
8490,2019-04-27,120
8490,2019-04-28,120
8490,2019-04-29,120
8490,2019-04-30,120
8490,2019-05-01,120
8490,2019-05-02,120
8490,2019-05-03,120
8490,2019-05-04,120
8490,2019-05-05,120
8490,2019-05-06,120
8490,2019-05-07,120
8490,2019-05-08,120
8490,2019-05-09,120
8490,2019-05-10,120
8490,2019-05-11,120
8490,2019-05-12,120
8490,2019-05-13,120
8490,2019-05-14,120
8490,2019-05-15,120
8490,2019-05-16,120
8490,2019-05-17,120
8490,2019-05-18,120
8490,2019-05-19,120
8490,2019-05-20,120
8490,2019-05-21,120
8490,2019-05-22,120
8490,2019-05-23,120
8490,2019-05-24,120
8490,2019-05-25,120
8490,2019-05-26,120
8490,2019-05-27,120
8490,2019-05-28,120
8490,2019-05-29,120
8490,2019-05-30,120
8490,2019-05-31,120
8490,2019-06-01,120
8490,2019-06-02,120
8490,2019-06-03,120
8490,2019-06-04,120
8490,2019-06-05,120
8490,2019-06-06,120
8490,2019-06-07,120
8490,2019-06-08,120
8490,2019-06-09,120
8490,2019-06-10,120
8490,2019-06-11,120
8490,2019-06-12,120
8490,2019-06-13,120
8490,2019-06-14,120
8490,2019-06-15,120
8490,2019-06-16,120
8490,2019-06-17,120
8490,2019-06-18,120
8490,2019-06-19,120
8490,2019-06-20,120
8490,2019-06-21,120
8490,2019-06-22,120
8490,2019-06-23,120
8490,2019-06-24,120
8490,2019-06-25,120
8490,2019-06-26,120
8490,2019-06-27,120
8490,2019-06-28,120
8490,2019-06-29,120
8490,2019-06-30,120
8490,2019-07-01,120
8490,2019-07-02,120
8490,2019-07-03,120
8490,2019-07-04,120
8490,2019-07-05,120
8490,2019-07-06,120
8490,2019-07-07,120
8490,2019-07-08,120
8490,2019-07-09,120
8490,2019-07-10,120
8490,2019-07-11,120
8490,2019-07-12,120
8490,2019-07-13,120
8490,2019-07-14,120
8490,2019-07-15,120
8490,2019-07-16,120
8490,2019-07-17,120
8490,2019-07-18,120
8490,2019-07-19,120
8490,2019-07-20,120
8490,2019-07-21,120
8490,2019-07-22,120
8490,2019-07-23,120
8490,2019-07-24,120
8490,2019-07-25,120
8490,2019-07-26,120
8490,2019-07-27,120
43957,2019-03-14,45
43957,2019-03-15,45
43957,2019-03-16,45
43957,2019-03-17,45
43957,2019-03-18,45
43957,2019-03-19,45
43957,2019-03-20,45
43957,2019-03-21,45
43957,2019-03-22,45
43957,2019-03-23,45
43957,2019-03-24,45
43957,2019-03-25,45
43957,2019-03-26,45
43957,2019-03-27,45
43957,2019-03-28,45
43957,2019-03-29,45
43957,2019-03-30,45
43957,2019-03-31,45
43957,2019-04-01,45
43957,2019-04-02,45
43957,2019-04-03,45
43957,2019-04-04,45
43957,2019-04-05,46
43957,2019-04-06,46
43957,2019-04-07,45
43957,2019-04-08,45
43957,2019-04-09,45
43957,2019-04-10,45
43957,2019-04-11,45
43957,2019-04-12,47
43957,2019-04-13,48
43957,2019-04-14,47
43957,2019-04-15,45
43957,2019-04-16,45
43957,2019-04-17,47
43957,2019-04-18,48
43957,2019-04-19,49
43957,2019-04-20,49
43957,2019-04-21,48
43957,2019-04-22,46
43957,2019-04-23,47
43957,2019-04-24,47
43957,2019-04-25,47
43957,2019-04-26,49
43957,2019-04-27,49
43957,2019-04-28,47
43957,2019-04-29,46
43957,2019-04-30,47
43957,2019-05-01,48
43957,2019-05-02,48
43957,2019-05-03,51
43957,2019-05-04,51
43957,2019-05-05,49
43957,2019-05-06,47
43957,2019-05-07,49
43957,2019-05-08,48
43957,2019-05-09,49
43957,2019-05-10,50
43957,2019-05-11,48
43957,2019-05-12,46
43957,2019-05-13,45
43957,2019-05-14,45
43957,2019-05-15,45
43957,2019-05-16,45
43957,2019-05-17,46
43957,2019-05-18,47
43957,2019-05-19,48
43957,2019-05-20,47
43957,2019-05-21,49
43957,2019-05-22,47
43957,2019-05-23,47
43957,2019-05-24,49
43957,2019-05-25,49
43957,2019-05-26,47
43957,2019-05-27,45
43957,2019-05-28,45
43957,2019-05-29,45
43957,2019-05-30,45
43957,2019-05-31,48
43957,2019-06-01,46
43957,2019-06-02,45
43957,2019-06-03,45
43957,2019-06-04,45
43957,2019-06-05,45
43957,2019-06-06,46
43957,2019-06-07,48
43957,2019-06-08,47
43957,2019-06-09,46
8490,2019-07-28,120
8490,2019-07-29,120
8490,2019-07-30,120
8490,2019-07-31,120
8490,2019-08-01,120
8490,2019-08-02,120
8490,2019-08-03,120
8490,2019-08-04,120
8490,2019-08-05,120
8490,2019-08-06,120
8490,2019-08-07,120
8490,2019-08-08,120
8490,2019-08-09,120
8490,2019-08-10,120
8490,2019-08-11,120
8490,2019-08-12,120
8490,2019-08-13,120
8490,2019-08-14,120
8490,2019-08-15,120
8490,2019-08-16,120
8490,2019-08-17,120
8490,2019-08-18,120
8490,2019-08-19,120
8490,2019-08-20,120
8490,2019-08-21,120
8490,2019-08-22,120
8490,2019-08-23,120
8490,2019-08-24,120
8490,2019-08-25,120
8490,2019-08-26,120
8490,2019-08-27,120
8490,2019-08-28,120
8490,2019-08-29,120
8490,2019-08-30,120
8490,2019-08-31,120
8490,2019-09-01,120
8490,2019-09-02,120
8490,2019-09-03,120
8490,2019-09-04,120
8490,2019-09-05,120
8490,2019-09-06,120
8490,2019-09-07,120
8490,2019-09-08,120
8490,2019-09-09,120
8490,2019-09-10,120
8490,2019-09-11,120
8490,2019-09-12,120
8490,2019-09-13,120
8490,2019-09-14,120
8490,2019-09-15,120
8490,2019-09-16,120
8490,2019-09-17,120
8490,2019-09-18,120
8490,2019-09-19,120
8490,2019-09-20,120
8490,2019-09-21,120
8490,2019-09-22,120
8490,2019-09-23,120
8490,2019-09-24,120
8490,2019-09-25,120
8490,2019-09-26,120
8490,2019-09-27,120
8490,2019-09-28,120
8490,2019-09-29,120
8490,2019-09-30,120
8490,2019-10-01,120
8490,2019-10-02,120
8490,2019-10-03,120
8490,2019-10-04,120
8490,2019-10-05,120
8490,2019-10-06,120
8490,2019-10-07,120
8490,2019-10-08,120
8490,2019-10-09,120
8490,2019-10-10,120
8490,2019-10-11,120
8490,2019-10-12,120
8490,2019-10-13,120
8490,2019-10-14,120
8490,2019-10-15,120
8490,2019-10-16,120
8490,2019-10-17,120
8490,2019-10-18,120
8490,2019-10-19,120
8490,2019-10-20,120
8490,2019-10-21,120
8490,2019-10-22,120
8490,2019-10-23,120
8490,2019-10-24,120
8490,2019-10-25,120
8490,2019-10-26,120
8490,2019-10-27,120
8490,2019-10-28,120
8490,2019-10-29,120
8490,2019-10-30,120
8490,2019-10-31,120
8490,2019-11-01,120
8490,2019-11-02,120
8490,2019-11-03,120
8490,2019-11-04,120
8490,2019-11-05,120
8490,2019-11-06,120
8490,2019-11-07,120
8490,2019-11-08,120
8490,2019-11-09,120
8490,2019-11-10,120
8490,2019-11-11,120
22911,2020-01-12,132
22911,2020-01-13,132
22911,2020-01-14,132
22911,2020-01-15,132
22911,2020-01-16,132
22911,2020-01-17,137
22911,2020-01-18,137
22911,2020-01-19,132
22911,2020-01-20,132
22911,2020-01-21,132
22911,2020-01-22,132
22911,2020-01-23,132
22911,2020-01-24,137
22911,2020-01-25,137
22911,2020-01-26,132
22911,2020-01-27,132
22911,2020-01-28,132
22911,2020-01-29,132
22911,2020-01-30,132
22911,2020-01-31,137
22911,2020-02-01,137
22911,2020-02-02,132
22911,2020-02-03,132
22911,2020-02-04,132
22911,2020-02-05,132
22911,2020-02-06,132
22911,2020-02-07,137
22911,2020-02-08,137
22911,2020-02-09,132
22911,2020-02-10,132
22911,2020-02-11,132
22911,2020-02-12,132
22911,2020-02-13,132
22911,2020-02-14,137
22911,2020-02-15,137
22911,2020-02-16,132
22911,2020-02-17,132
22911,2020-02-18,132
22911,2020-02-19,132
22911,2020-02-20,132
22911,2020-02-21,137
22911,2020-02-22,137
22911,2020-02-23,132
22911,2020-02-24,132
22911,2020-02-25,132
22911,2020-02-26,132
22911,2020-02-27,132
22911,2020-02-28,137
22911,2020-02-29,137
22911,2020-03-01,132
22911,2020-03-02,132
22911,2020-03-03,132
22911,2020-03-04,132
22911,2020-03-05,132
43957,2019-06-10,45
43957,2019-06-11,45
43957,2019-06-12,45
43957,2019-06-13,45
43957,2019-06-14,46
43957,2019-06-15,48
43957,2019-06-16,45
43957,2019-06-17,46
43957,2019-06-18,47
43957,2019-06-19,46
43957,2019-06-20,47
43957,2019-06-21,49
43957,2019-06-22,49
43957,2019-06-23,48
43957,2019-06-24,48
43957,2019-06-25,45
43957,2019-06-26,45
43957,2019-06-27,45
43957,2019-06-28,50
22918,2019-03-07,49
22918,2019-03-08,49
22918,2019-03-09,49
22918,2019-03-10,49
22918,2019-03-11,49
22918,2019-03-12,49
22918,2019-03-13,49
22918,2019-03-14,49
22918,2019-03-15,49
22918,2019-03-16,49
22918,2019-03-17,49
22918,2019-03-18,49
22918,2019-03-19,49
22918,2019-03-20,49
22918,2019-03-21,49
22918,2019-03-22,49
22918,2019-03-23,49
22918,2019-03-24,49
22918,2019-03-25,49
22918,2019-03-26,49
22918,2019-03-27,49
22918,2019-03-28,49
22918,2019-03-29,49
22918,2019-03-30,49
22918,2019-03-31,49
22918,2019-04-01,49
22918,2019-04-02,49
22918,2019-04-03,49
22918,2019-04-04,49
22918,2019-04-05,49
22918,2019-04-06,49
22918,2019-04-07,49
22918,2019-04-08,49
22918,2019-04-09,49
22918,2019-04-10,49
22918,2019-04-11,49
22918,2019-04-12,49
22918,2019-04-13,49
22918,2019-04-14,49
22918,2019-04-15,49
22918,2019-04-16,49
22918,2019-04-17,49
22918,2019-04-18,49
22918,2019-04-19,49
22918,2019-04-20,49
22918,2019-04-21,49
22918,2019-04-22,49
22918,2019-04-23,49
22918,2019-04-24,49
8490,2019-11-12,120
8490,2019-11-13,120
8490,2019-11-14,120
8490,2019-11-15,120
8490,2019-11-16,120
8490,2019-11-17,120
8490,2019-11-18,120
8490,2019-11-19,120
8490,2019-11-20,120
8490,2019-11-21,120
8490,2019-11-22,120
8490,2019-11-23,120
8490,2019-11-24,120
8490,2019-11-25,120
8490,2019-11-26,120
8490,2019-11-27,120
8490,2019-11-28,120
8490,2019-11-29,120
8490,2019-11-30,120
8490,2019-12-01,120
8490,2019-12-02,120
8490,2019-12-03,120
8490,2019-12-04,120
8490,2019-12-05,120
8490,2019-12-06,120
8490,2019-12-07,120
8490,2019-12-08,120
43957,2019-06-29,49
43957,2019-06-30,45
43957,2019-07-01,45
43957,2019-07-02,46
43957,2019-07-03,45
43957,2019-07-04,45
43957,2019-07-05,45
43957,2019-07-06,45
43957,2019-07-07,46
43957,2019-07-08,46
43957,2019-07-09,47
43957,2019-07-10,47
43957,2019-07-11,48
43957,2019-07-12,48
43957,2019-07-13,49
43957,2019-07-14,49
43957,2019-07-15,49
43957,2019-07-16,49
43957,2019-07-17,49
43957,2019-07-18,49
43957,2019-07-19,49
43957,2019-07-20,49
43957,2019-07-21,49
43957,2019-07-22,49
43957,2019-07-23,49
43957,2019-07-24,49
43957,2019-07-25,49
43957,2019-07-26,50
43957,2019-07-27,50
43957,2019-07-28,50
43957,2019-07-29,49
43957,2019-07-30,49
43957,2019-07-31,49
43957,2019-08-01,49
43957,2019-08-02,50
43957,2019-08-03,50
43957,2019-08-04,50
43957,2019-08-05,50
43957,2019-08-06,50
43957,2019-08-07,50
43957,2019-08-08,50
43957,2019-08-09,50
43957,2019-08-10,50
43957,2019-08-11,50
43957,2019-08-12,50
43957,2019-08-13,49
43957,2019-08-14,49
43957,2019-08-15,50
43957,2019-08-16,50
43957,2019-08-17,50
43957,2019-08-18,50
43957,2019-08-19,50
43957,2019-08-20,49
43957,2019-08-21,49
43957,2019-08-22,50
43957,2019-08-23,50
43957,2019-08-24,50
43957,2019-08-25,50
43957,2019-08-26,50
43957,2019-08-27,50
43957,2019-08-28,51
43957,2019-08-29,51
43957,2019-08-30,51
43957,2019-08-31,52
43957,2019-09-01,52
43957,2019-09-02,52
43957,2019-09-03,52
43957,2019-09-04,52
43957,2019-09-05,52
43957,2019-09-06,52
43957,2019-09-07,52
43957,2019-09-08,53
43957,2019-09-09,53
43957,2019-09-10,53
43957,2019-09-11,53
43957,2019-09-12,53
43957,2019-09-13,53
43957,2019-09-14,53
43957,2019-09-15,53
43957,2019-09-16,53
43957,2019-09-17,53
43957,2019-09-18,53
43957,2019-09-19,53
43957,2019-09-20,53
43957,2019-09-21,53
43957,2019-09-22,53
43957,2019-09-23,53
43957,2019-09-24,53
43957,2019-09-25,53
43957,2019-09-26,53
43957,2019-09-27,53
43957,2019-09-28,53
43957,2019-09-29,53
43957,2019-09-30,53
43957,2019-10-01,53
43957,2019-10-02,53
43957,2019-10-03,53
43957,2019-10-04,53
43957,2019-10-05,53
43957,2019-10-06,53
43957,2019-10-07,53
43957,2019-10-08,53
43957,2019-10-09,53
43957,2019-10-10,53
43957,2019-10-11,53
43957,2019-10-12,53
43957,2019-10-13,53
8490,2019-12-09,120
8490,2019-12-10,120
8490,2019-12-11,120
8490,2019-12-12,120
8490,2019-12-13,120
8490,2019-12-14,120
8490,2019-12-15,120
8490,2019-12-16,120
8490,2019-12-17,120
8490,2019-12-18,120
8490,2019-12-19,120
8490,2019-12-20,120
8490,2019-12-21,120
8490,2019-12-22,120
8490,2019-12-23,120
8490,2019-12-24,120
8490,2019-12-25,120
8490,2019-12-26,120
8490,2019-12-27,120
8490,2019-12-28,120
8490,2019-12-29,120
8490,2019-12-30,120
8490,2019-12-31,120
8490,2020-01-01,120
8490,2020-01-02,120
8490,2020-01-03,120
8490,2020-01-04,120
8490,2020-01-05,120
8490,2020-01-06,120
8490,2020-01-07,120
8490,2020-01-08,120
8490,2020-01-09,120
8490,2020-01-10,120
8490,2020-01-11,120
8490,2020-01-12,120
8490,2020-01-13,120
8490,2020-01-14,120
8490,2020-01-15,120
8490,2020-01-16,120
8490,2020-01-17,120
8490,2020-01-18,120
8490,2020-01-19,120
8490,2020-01-20,120
8490,2020-01-21,120
8490,2020-01-22,120
8490,2020-01-23,120
8490,2020-01-24,120
8490,2020-01-25,120
8490,2020-01-26,120
8490,2020-01-27,120
8490,2020-01-28,120
8490,2020-01-29,120
8490,2020-01-30,120
8490,2020-01-31,120
8490,2020-02-01,120
8490,2020-02-02,120
8490,2020-02-03,120
8490,2020-02-04,120
8490,2020-02-05,120
8490,2020-02-06,120
8490,2020-02-07,120
8490,2020-02-08,120
8490,2020-02-09,120
8490,2020-02-10,120
8490,2020-02-11,120
8490,2020-02-12,120
8490,2020-02-13,120
8490,2020-02-14,120
8490,2020-02-15,120
8490,2020-02-16,120
8490,2020-02-17,120
8490,2020-02-18,120
8490,2020-02-19,120
8490,2020-02-20,120
8490,2020-02-21,120
8490,2020-02-22,120
8490,2020-02-23,120
8490,2020-02-24,120
8490,2020-02-25,120
8490,2020-02-26,120
8490,2020-02-27,120
8490,2020-02-28,120
8490,2020-02-29,120
8490,2020-03-01,120
8490,2020-03-02,120
8490,2020-03-03,120
8490,2020-03-04,120
8490,2020-03-05,120
22918,2019-04-25,49
22918,2019-04-26,49
22918,2019-04-27,49
22918,2019-04-28,49
22918,2019-04-29,49
22918,2019-04-30,51
22918,2019-05-01,49
22918,2019-05-02,49
22918,2019-05-03,49
22918,2019-05-04,50
22918,2019-05-05,49
22918,2019-05-06,51
22918,2019-05-07,51
22918,2019-05-08,49
22918,2019-05-09,49
22918,2019-05-10,49
22918,2019-05-11,49
22918,2019-05-12,50
22918,2019-05-13,50
22918,2019-05-14,50
22918,2019-05-15,51
22918,2019-05-16,49
22918,2019-05-17,49
22918,2019-05-18,50
22918,2019-05-19,49
22918,2019-05-20,49
22918,2019-05-21,49
22918,2019-05-22,49
22918,2019-05-23,50
22918,2019-05-24,49
22918,2019-05-25,49
22918,2019-05-26,49
22918,2019-05-27,51
22918,2019-05-28,50
22918,2019-05-29,50
22918,2019-05-30,50
22918,2019-05-31,50
22918,2019-06-01,49
22918,2019-06-02,49
22918,2019-06-03,49
22918,2019-06-04,49
22918,2019-06-05,49
22918,2019-06-06,49
22918,2019-06-07,49
22918,2019-06-08,50
22918,2019-06-09,49
22918,2019-06-10,49
22918,2019-06-11,49
22918,2019-06-12,49
22918,2019-06-13,49
22918,2019-06-14,50
22918,2019-06-15,50
22918,2019-06-16,49
22918,2019-06-17,49
22918,2019-06-18,49
22918,2019-06-19,49
22918,2019-06-20,49
22918,2019-06-21,50
22918,2019-06-22,49
22918,2019-06-23,49
22918,2019-06-24,49
22918,2019-06-25,49
22918,2019-06-26,49
22918,2019-06-27,49
22918,2019-06-28,50
22918,2019-06-29,50
22918,2019-06-30,50
22918,2019-07-01,49
22918,2019-07-02,49
22918,2019-07-03,51
22918,2019-07-04,51
22918,2019-07-05,51
22918,2019-07-06,51
22918,2019-07-07,51
22918,2019-07-08,51
22918,2019-07-09,51
22918,2019-07-10,51
22918,2019-07-11,51
22918,2019-07-12,51
22918,2019-07-13,51
22918,2019-07-14,51
22918,2019-07-15,51
22918,2019-07-16,51
22918,2019-07-17,51
22918,2019-07-18,51
22918,2019-07-19,51
22918,2019-07-20,51
22918,2019-07-21,51
22918,2019-07-22,51
22918,2019-07-23,51
22918,2019-07-24,51
22918,2019-07-25,52
22918,2019-07-26,52
22918,2019-07-27,52
22918,2019-07-28,52
22918,2019-07-29,52
22918,2019-07-30,52
22918,2019-07-31,52
22918,2019-08-01,52
22918,2019-08-02,52
22918,2019-08-03,52
22918,2019-08-04,52
22918,2019-08-05,52
22918,2019-08-06,52
22918,2019-08-07,52
22918,2019-08-08,52
22918,2019-08-09,52
22918,2019-08-10,52
22918,2019-08-11,52
22918,2019-08-12,52
22918,2019-08-13,52
22918,2019-08-14,52
22918,2019-08-15,52
22918,2019-08-16,53
22918,2019-08-17,53
22918,2019-08-18,53
22918,2019-08-19,53
22918,2019-08-20,53
22918,2019-08-21,53
22918,2019-08-22,53
22918,2019-08-23,53
22918,2019-08-24,53
22918,2019-08-25,53
22918,2019-08-26,53
22918,2019-08-27,53
22918,2019-08-28,53
22918,2019-08-29,53
22918,2019-08-30,53
22918,2019-08-31,53
22918,2019-09-01,63
22918,2019-09-02,63
22918,2019-09-03,63
22918,2019-09-04,63
22918,2019-09-05,63
22918,2019-09-06,63
22918,2019-09-07,63
22918,2019-09-08,63
43957,2019-10-14,53
43957,2019-10-15,53
43957,2019-10-16,53
43957,2019-10-17,53
43957,2019-10-18,53
43957,2019-10-19,53
43957,2019-10-20,53
43957,2019-10-21,53
43957,2019-10-22,53
43957,2019-10-23,53
43957,2019-10-24,53
22918,2019-09-09,63
22918,2019-09-10,63
22918,2019-09-11,63
22918,2019-09-12,63
22918,2019-09-13,63
22918,2019-09-14,63
22918,2019-09-15,63
22918,2019-09-16,63
22918,2019-09-17,63
22918,2019-09-18,63
22918,2019-09-19,63
22918,2019-09-20,63
22918,2019-09-21,63
22918,2019-09-22,64
22918,2019-09-23,64
22918,2019-09-24,64
22918,2019-09-25,64
22918,2019-09-26,64
22918,2019-09-27,64
22918,2019-09-28,64
22918,2019-09-29,64
22918,2019-09-30,64
22918,2019-10-01,64
22918,2019-10-02,64
22918,2019-10-03,64
22918,2019-10-04,64
22918,2019-10-05,64
22918,2019-10-06,64
22918,2019-10-07,64
22918,2019-10-08,64
22918,2019-10-09,64
22918,2019-10-10,64
22918,2019-10-11,64
22918,2019-10-12,64
22918,2019-10-13,64
22918,2019-10-14,64
22918,2019-10-15,64
22918,2019-10-16,64
22918,2019-10-17,64
22918,2019-10-18,64
22918,2019-10-19,64
22918,2019-10-20,64
22918,2019-10-21,64
22918,2019-10-22,64
22918,2019-10-23,64
22918,2019-10-24,64
22918,2019-10-25,64
22918,2019-10-26,64
22918,2019-10-27,64
22918,2019-10-28,64
22918,2019-10-29,64
22918,2019-10-30,64
22918,2019-10-31,64
22918,2019-11-01,64
22918,2019-11-02,64
22918,2019-11-03,64
22918,2019-11-04,64
22918,2019-11-05,64
22918,2019-11-06,64
22918,2019-11-07,64
22918,2019-11-08,64
22918,2019-11-09,64
22918,2019-11-10,64
22918,2019-11-11,64
22918,2019-11-12,64
22918,2019-11-13,64
22918,2019-11-14,64
22918,2019-11-15,64
22918,2019-11-16,64
22918,2019-11-17,64
22918,2019-11-18,64
22918,2019-11-19,64
22918,2019-11-20,64
22918,2019-11-21,64
22918,2019-11-22,64
22918,2019-11-23,64
22918,2019-11-24,64
22918,2019-11-25,64
22918,2019-11-26,64
22918,2019-11-27,64
22918,2019-11-28,64
22918,2019-11-29,64
22918,2019-11-30,64
22918,2019-12-01,64
22918,2019-12-02,64
22918,2019-12-03,64
22918,2019-12-04,64
22918,2019-12-05,64
22918,2019-12-06,64
22918,2019-12-07,64
22918,2019-12-08,64
22918,2019-12-09,64
22918,2019-12-10,64
